#wells,B4
#channel,3
#pathname,Z:/DATA/201112/20111205/201112051201_HCEC+LRHCL+TapYFP_Hoechst_subtracted/B4
#halo_size,8
#nuclear_channel,1
#segment_params.inequalities,Area<3000 Area>200 Solidity>.90 
#segment_params.threshold,800
mad_nucleus,median_nucleus,mean_nucleus,std_nucleus,max_nucleus,sum_nucleus,length_nucleus,mad_halo,median_halo,mean_halo,std_halo,max_halo,sum_halo,length_halo
192.42,1843,1798.7,235.62,2272,1.2321e+006,685,470.81,1286,1185.1,553.81,2022,9.7774e+005,825
302.26,261,435.67,503.38,3047,1.795e+005,412,1128.4,265,1037,1394.6,4582,7.3836e+005,712
365.08,4134,4002.9,482.98,4664,1.8373e+006,459,1210.4,2755,2491.9,1369.1,4632,1.8689e+006,750
512.42,2378,2478.7,599.55,3824,9.3696e+005,378,857.47,1714,2099.2,990.34,4346,1.4653e+006,698
483.74,2400,2337.8,600.58,3309,1.1806e+006,505,995.85,1221,1323.1,1099.7,3096,1.0492e+006,793
389.42,3848,3710,499.29,4459,1.7066e+006,460,1110.7,2561,2174.3,1252.5,4077,1.7242e+006,793
851.65,6312,5929.5,1121.8,7260,3.7534e+006,633,1228.8,1910.5,2114,1439.9,5585,1.78e+006,842
242.27,2667,2588.2,317.1,3195,1.6099e+006,622,767.54,1689,1524.4,860.45,3020,1.2622e+006,828
102.86,125,175,270.88,2641,70698,404,153.58,140,218.95,318.08,2551,1.6071e+005,734
119.82,1839,1803.5,151.3,2171,7.3223e+005,406,405.92,1485.5,1374.2,505.6,2290,9.6472e+005,702
331.98,2421,2306.4,411.17,2918,1.0679e+006,463,576.64,1661.5,1585.4,708.37,2691,1.2334e+006,778
157.49,1741.5,1739,202.87,2590,4.1354e+006,2378,434.93,1804,1850.4,518.92,3102,2.7516e+006,1487
233.97,2894,2828.8,312.22,3324,1.355e+006,479,814.64,1897.5,1695.8,941,3203,1.3125e+006,774
641.4,5303.5,5061.2,810.96,6238,2.6116e+006,516,1518.8,1954,2304.4,1727.7,5550,1.9518e+006,847
561.39,6565.5,6461.8,703.18,7989,4.1614e+006,644,1949.9,4577,4453,2370.5,9402,3.7984e+006,853
229.97,2260,2166.9,308.61,2639,7.6924e+005,355,729.07,889,1140.3,812.01,2685,7.788e+005,683
250.17,274,424.27,368.24,2153,4.1408e+005,976,317.22,258,439.1,522.79,2508,4.391e+005,1000
103.03,1588,1579.5,125.34,1881,8.8296e+005,559,218.69,1239,1212.5,268.73,1793,9.676e+005,798
147.69,1924,1901,180.8,2297,1.1919e+006,627,166.63,1598.5,1608,201.07,2087,1.37e+006,852
174.81,1427,1362.3,236.59,1696,4.7817e+005,351,368.41,558,602.31,414.46,1472,4.0957e+005,680
264.96,3394,3325.7,357.52,3891,1.6562e+006,498,981.98,2567,2199.2,1125.6,3975,1.7703e+006,805
521.94,3155.5,3025.9,637.06,3992,1.8639e+006,616,493.28,836,982.03,600.63,2902,8.2295e+005,838
156.28,1905,1873.9,193.56,2306,1.3099e+006,699,399.79,1471.5,1373.2,491.56,2512,1.2304e+006,896
558.75,3081,2911.8,691.82,3923,1.651e+006,567,1146.8,2195,1813.4,1259.1,4071,1.5287e+006,843
227.23,2375,2329.3,274.98,2924,1.4721e+006,632,363.81,1625,1642.6,439.42,2558,1.3749e+006,837
321.34,3922,3826.3,406.82,4579,1.9514e+006,510,1118.2,1796,1729.9,1227.7,3730,1.3649e+006,789
136.63,2065,2051.5,169.3,2490,2.7346e+006,1333,149.95,1763,1729.9,194.71,2139,2.0084e+006,1161
28.681,68.5,71.112,36.277,207,23467,330,30.453,65,67.693,37.319,197,44339,655
384.83,4225,4134.7,490,5060,2.9315e+006,709,1072.9,2797.5,2506.8,1257.3,4483,2.206e+006,880
504.97,2077,1871.8,601.62,2734,5.6714e+005,303,436.75,343,564.9,541.45,2127,3.6267e+005,642
257.76,2801,2709,331.04,3211,1.4032e+006,518,844.53,1323,1308.1,942.25,2913,1.0595e+006,810
388.77,187,462.4,445.98,1556,2.8715e+005,621,529.39,261,645.31,579.6,1818,5.6593e+005,877
27.921,67,69.056,34.679,177,55728,807,32.23,75,78.405,41.733,283,78327,999
705.57,3189.5,3013.2,830.48,4208,1.7115e+006,568,444.53,640.5,773.61,555.96,3026,6.1888e+005,800
472.44,3648,3534.4,604.09,4441,1.541e+006,436,1044.9,1299,1401.5,1150.2,3871,9.446e+005,674
164.67,2377,2356.4,202.17,2833,1.5198e+006,645,553.28,1816,1566.7,694.01,2952,1.3756e+006,878
32.866,159,159.03,41.822,270,1.0416e+005,655,32.512,167,166.3,41.007,338,1.4069e+005,846
33.725,160,163.81,42.015,294,1.0205e+005,623,129,188,253.58,212.83,1325,2.0946e+005,826
239.67,2696,2624.5,294.32,3198,1.244e+006,474,647.46,1666.5,1603,753.28,2882,1.1991e+006,748
207.42,2241.5,2181,289.87,2647,1.3391e+006,614,574.72,1746,1517,697.28,2497,1.2424e+006,819
158.62,1819,1823.6,191.75,2254,1.2947e+006,710,389.2,1409.5,1265.4,482.3,2007,1.154e+006,912
732.38,3477.5,3598.2,923.72,6376,1.4465e+006,402,1955.1,2746.5,3393.6,2290.2,8527,2.5316e+006,746
408.79,3457,3411.1,524.02,4657,1.477e+006,433,1011.4,1600,1662.5,1132.6,3626,1.2269e+006,738
565.9,3446.5,3254.3,711.36,4241,1.0934e+006,336,1048.7,1167.5,1424.5,1191.4,3893,9.316e+005,654
263.82,3593.5,3532,366.42,4142,2.2322e+006,632,694.19,2888,2596.8,884.89,3910,2.1631e+006,833
161.15,4685,4680.9,195.57,5149,2.6962e+006,576,440.41,3938,3810.6,577.11,4777,3.2238e+006,846
252.05,3645,3603.5,305.44,4216,2.018e+006,560,600.86,2797,2626.9,759.8,3882,2.0936e+006,797
194.27,2066,2061.6,236.63,2616,1.6967e+006,823,351.42,1674,1641.8,428.7,2667,1.6254e+006,990
32.945,90,91.057,39.77,213,69841,767,73.933,96,128.57,212.73,2663,1.1842e+005,921
487.47,2481.5,2349.9,577.51,3220,8.7885e+005,374,1022.6,1006,1392.3,1120.9,3199,9.6767e+005,695
522.3,2550.5,2368.7,622,3251,9.7118e+005,410,997.6,988.5,1363.7,1064.7,3099,1.0009e+006,734
114.7,1890,1885.8,138.16,2214,1.3106e+006,695,132.12,1591,1598.2,160.49,2026,1.4016e+006,877
144.07,2617,2614.2,187.08,3168,1.4561e+006,557,383.85,2152,1990.8,459.69,2729,1.6543e+006,831
325.76,1906,1848.8,390.92,2504,8.9853e+005,486,716.73,1368,1229.6,780.95,2413,9.308e+005,757
120.11,1227,1211.5,148.95,1514,8.2621e+005,682,237.15,1027,925.32,303.48,1371,8.3001e+005,897
310.64,2688,2585.3,380.24,3200,1.4142e+006,547,549.41,1345,1405.9,674.15,2885,1.1289e+006,803
203.15,3029,2976.1,249.88,3524,1.5535e+006,522,668.49,2133,1989.6,827.05,3306,1.5877e+006,798
30.783,89,88.588,38.22,230,92220,1041,36.076,85,89.232,44.125,223,92087,1032
831.69,5484,5121.2,1033.2,6460,1.4698e+006,287,1519.5,1477.5,2121,1729.7,5941,1.3829e+006,652
159.97,3839,3805.3,194.51,4253,1.5259e+006,401,822.28,3395.5,2981.5,1048.5,4276,2.1348e+006,716
441.25,3664,3521.4,562.78,4298,1.4261e+006,405,1289.9,2530,2182.2,1401.9,4253,1.5887e+006,728
435.06,4333,4184.7,537.06,4975,2.2974e+006,549,919.08,3303.5,3148.2,1058.5,4958,2.6508e+006,842
39.72,188,189.4,50.23,324,79170,418,235.69,182,315.85,450.44,2937,2.2236e+005,704
42.237,206.5,208.96,53.144,424,71047,340,35.722,192,191.73,45.012,345,1.3095e+005,683
211.26,1890,1837.6,269.07,2293,7.4792e+005,407,557.79,742,814.86,614.26,1892,5.8181e+005,714
32.368,132,130.44,39.842,246,95614,733,32.754,139,138.65,41.226,299,1.2617e+005,910
59.056,223,226.3,71.295,426,52728,233,43.572,135,141.19,57.406,372,83727,593
165.83,1479,1438.3,212.14,1842,6.2279e+005,433,411.03,1025,919.5,475.11,1733,6.7216e+005,731
297.13,2507,2366.3,395.5,2849,9.1814e+005,388,746.06,1174.5,1278.8,818.28,2695,9.1049e+005,712
202.1,2455.5,2426.9,248.58,3012,9.4163e+005,388,600.3,1260,1209.2,689.66,2601,8.6214e+005,713
130.02,1567.5,1539.1,163.28,1908,8.2496e+005,536,367.92,1269.5,1123.4,431.67,1714,9.0094e+005,802
183.29,1454.5,1397.9,224.1,1791,8.751e+005,626,253.68,1058,1025.6,316.86,1603,8.5538e+005,834
155.95,1628,1583,208.44,1904,8.4691e+005,535,460.57,1172,1043.3,523.58,1865,8.294e+005,795
88.425,1097.5,1090.2,110.13,1393,9.4845e+005,870,105.03,898.5,909.8,128.32,1253,8.7887e+005,966
31.218,101,102.2,38.935,264,1.3153e+005,1287,30.645,104,104.34,38.44,249,1.1936e+005,1144
401.34,202,450.81,651.04,3385,1.6635e+005,369,190.06,161,262.67,414.37,3277,1.8518e+005,705
28.328,90,90.575,35.635,197,61863,683,30.634,99,99.036,38.355,220,85270,861
200.41,2122.5,2055.1,247.95,2485,1.2207e+006,594,642.89,1270.5,1158.1,717.27,2373,9.5659e+005,826
235.61,1801,1758.6,308.65,2918,1.6126e+006,917,651.19,1436,1480.2,923.65,8198,1.4461e+006,977
376.1,3336,3239.2,468.15,4007,1.6261e+006,502,1014,1312,1498,1136.2,3660,1.1999e+006,801
278.98,4316,4267.3,354.51,4940,2.027e+006,475,722.94,3226,2966.4,955.11,4455,2.29e+006,772
448.37,1666.5,1795.6,545.82,3306,3.0202e+006,1682,276.61,770.5,724.5,325.57,1352,9.1287e+005,1260
128.16,1359.5,1343.3,160.56,1701,7.7914e+005,580,330.59,882.5,822.93,388.16,1505,6.6987e+005,814
128.04,1697,1688,154.49,2048,1.0871e+006,644,180.26,1334,1321.5,239.44,1942,1.1511e+006,871
154.79,1573,1581.1,209.55,2462,1.1495e+006,727,165.17,1201.5,1229.2,231.45,2412,1.1038e+006,898
144,1770,1731.4,182.24,2076,7.8432e+005,453,439.27,1065.5,968.54,503.87,1758,7.0897e+005,732
30.331,62,65.448,37.166,189,24543,375,45.193,70,82.09,60.987,355,55575,677
30.822,96,95.443,38.5,215,39227,411,38.216,94,99.699,50.479,365,71285,715
28.481,72,73.645,35.219,200,28427,386,30.825,69,71.972,38.567,181,49013,681
37.561,138,140.99,49.188,441,84173,597,54.544,134.5,150.52,96.698,819,1.2554e+005,834
191.61,2201,2184.7,240.68,2706,9.9622e+005,456,462.73,1468,1470.7,598.89,3035,1.0912e+006,742
137.81,1955,1931.6,170.95,2313,1.2942e+006,670,386.54,1464,1357.4,481.85,2061,1.1904e+006,877
135.06,2379,2369.5,166.85,2799,1.7795e+006,751,221.4,2012,1976.8,297.76,2663,1.8068e+006,914
113.38,1580,1567.2,140.24,1876,1.68e+006,1072,126.49,1294.5,1289.8,154.15,1723,1.3826e+006,1072
355.78,3081,3026.9,438.02,4905,4.0106e+006,1325,461.31,2436,2526.6,570.1,4522,2.9005e+006,1148
29.417,58,60.676,36.208,178,28093,463,60.14,60,87.701,115.95,934,61829,705
382.92,3014,2858.3,538.09,3593,1.7978e+006,629,1059.2,1706.5,1496.4,1140.2,3292,1.3139e+006,878
34.529,95,99.259,45.144,353,1.0025e+005,1010,44.618,118,122.75,56.852,342,1.2422e+005,1012
38.847,78,81.397,48.878,244,42245,519,33.499,68.5,72.986,41.379,225,53134,728
27.643,72,73.708,34.122,188,28230,383,28.099,76,76.657,34.93,179,53890,703
28.962,81.5,81.067,35.88,193,38750,478,28.865,82,83.418,35.459,213,62313,747
129.98,1853,1840,160.32,2205,1.5015e+006,816,264.78,1471.5,1428.1,328.7,1987,1.3595e+006,952
275.9,2910,2846,379.36,3447,1.7162e+006,603,866.6,2254,1962,1010.5,3475,1.6344e+006,833
77.437,155,182.12,98.127,472,75217,413,47.472,118,129.26,67.613,432,92808,718
209.88,2232.5,2183.7,261.73,2780,1.3015e+006,596,606.36,1483,1397.6,724.74,2708,1.1726e+006,839
296.13,3019.5,2925.8,369.23,3526,1.065e+006,364,718.84,1344.5,1359.6,809.36,3297,9.6261e+005,708
43.327,111,123.45,71.504,696,68394,554,355.01,137,352.76,510.79,2276,2.9032e+005,823
37.958,151,154.1,50.145,388,73506,477,329.19,218,414.77,508.1,2506,3.1605e+005,762
157.26,2171,2145,207.56,2614,1.7632e+006,822,390,1828,1658.1,506.23,2424,1.5503e+006,935
268.02,2354.5,2362.9,345.3,3405,1.1484e+006,486,534.07,1576,1388.1,651.84,2482,1.0494e+006,756
115.8,2061,2043.6,146.65,2340,1.3999e+006,685,181.5,1739,1739,214.45,2281,1.5112e+006,869
46.874,69,85.639,92.448,956,48900,571,62.921,75,102.85,137.88,1148,82488,802
32.584,91,91.963,40.597,222,50028,544,35.126,92.5,95.421,44.175,286,75001,786
770.5,1942,2286,964.13,5081,1.3053e+006,571,345.87,1382,1245.2,461.55,1935,1.016e+006,816
22.974,47,48.578,28.575,180,23366,481,24.013,45.5,48.366,29.202,145,32405,670
33.151,148,149.34,41.047,268,86914,582,32.794,154,152.19,41.341,280,1.3287e+005,873
33.643,185,183.89,42.677,298,1.3773e+005,749,47.697,188,200.1,74.137,692,1.8649e+005,932
33.19,106,105.79,40.225,207,54268,513,32.697,109,111.01,40.872,245,86922,783
390.78,2879,2764.2,496.8,3471,9.9511e+005,360,846.81,1810.5,1625.4,947.69,3444,1.102e+006,678
35.007,153,155.78,44.167,312,1.2291e+005,789,38.946,161,162.27,49.092,355,1.4783e+005,911
33.057,108,106.51,41.096,216,52723,495,35.199,108,108.18,43.337,249,84600,782
301.9,3926,3919.3,382.57,4753,6.5883e+006,1681,460.1,3387,3327.6,646.67,4475,4.1795e+006,1256
38.426,238,238.8,47.558,365,1.6692e+005,699,39.338,237,239.54,48.988,400,2.175e+005,908
258.78,2406,2414.7,320.32,2992,1.5189e+006,629,501.57,1653.5,1571,624.61,2956,1.3102e+006,834
705.48,2940,2741.2,841.87,4164,1.4556e+006,531,1142.3,1988,1751.5,1255.3,4116,1.4029e+006,801
802.26,4574,4219.7,989.55,5458,2.342e+006,555,1706.4,1857.5,2189.9,1879.7,5355,1.7475e+006,798
31.198,263,262.8,39.291,371,1.2825e+005,488,33.238,262,262.51,41.89,395,1.9819e+005,755
