,well,celltype,channel.1,channel.2,channel.3,experiment,media.overnight,media.treatment,rep,time.treatment,treatment,marker.1,marker.2,marker.3,G1,n,mad_nucleus.median.1,mad_nucleus.mad.1,mad_nucleus.logmean.1,mad_nucleus.logsd.1,median_nucleus.median.1,median_nucleus.mad.1,median_nucleus.logmean.1,median_nucleus.logsd.1,mean_nucleus.median.1,mean_nucleus.mad.1,mean_nucleus.logmean.1,mean_nucleus.logsd.1,std_nucleus.median.1,std_nucleus.mad.1,std_nucleus.logmean.1,std_nucleus.logsd.1,max_nucleus.median.1,max_nucleus.mad.1,max_nucleus.logmean.1,max_nucleus.logsd.1,sum_nucleus.median.1,sum_nucleus.mad.1,sum_nucleus.logmean.1,sum_nucleus.logsd.1,length_nucleus.median.1,length_nucleus.mad.1,length_nucleus.logmean.1,length_nucleus.logsd.1,mad_halo.median.1,mad_halo.mad.1,mad_halo.logmean.1,mad_halo.logsd.1,median_halo.median.1,median_halo.mad.1,median_halo.logmean.1,median_halo.logsd.1,mean_halo.median.1,mean_halo.mad.1,mean_halo.logmean.1,mean_halo.logsd.1,std_halo.median.1,std_halo.mad.1,std_halo.logmean.1,std_halo.logsd.1,max_halo.median.1,max_halo.mad.1,max_halo.logmean.1,max_halo.logsd.1,sum_halo.median.1,sum_halo.mad.1,sum_halo.logmean.1,sum_halo.logsd.1,length_halo.median.1,length_halo.mad.1,length_halo.logmean.1,length_halo.logsd.1,median_nucleus.div.median_halo.median.1,median_nucleus.div.median_halo.mad.1,median_nucleus.div.median_halo.logmean.1,median_nucleus.div.median_halo.logsd.1,mean_nucleus.div.mean_halo.median.1,mean_nucleus.div.mean_halo.mad.1,mean_nucleus.div.mean_halo.logmean.1,mean_nucleus.div.mean_halo.logsd.1,mad_nucleus.median.2,mad_nucleus.mad.2,mad_nucleus.logmean.2,mad_nucleus.logsd.2,median_nucleus.median.2,median_nucleus.mad.2,median_nucleus.logmean.2,median_nucleus.logsd.2,mean_nucleus.median.2,mean_nucleus.mad.2,mean_nucleus.logmean.2,mean_nucleus.logsd.2,std_nucleus.median.2,std_nucleus.mad.2,std_nucleus.logmean.2,std_nucleus.logsd.2,max_nucleus.median.2,max_nucleus.mad.2,max_nucleus.logmean.2,max_nucleus.logsd.2,sum_nucleus.median.2,sum_nucleus.mad.2,sum_nucleus.logmean.2,sum_nucleus.logsd.2,length_nucleus.median.2,length_nucleus.mad.2,length_nucleus.logmean.2,length_nucleus.logsd.2,mad_halo.median.2,mad_halo.mad.2,mad_halo.logmean.2,mad_halo.logsd.2,median_halo.median.2,median_halo.mad.2,median_halo.logmean.2,median_halo.logsd.2,mean_halo.median.2,mean_halo.mad.2,mean_halo.logmean.2,mean_halo.logsd.2,std_halo.median.2,std_halo.mad.2,std_halo.logmean.2,std_halo.logsd.2,max_halo.median.2,max_halo.mad.2,max_halo.logmean.2,max_halo.logsd.2,sum_halo.median.2,sum_halo.mad.2,sum_halo.logmean.2,sum_halo.logsd.2,length_halo.median.2,length_halo.mad.2,length_halo.logmean.2,length_halo.logsd.2,median_nucleus.div.median_halo.median.2,median_nucleus.div.median_halo.mad.2,median_nucleus.div.median_halo.logmean.2,median_nucleus.div.median_halo.logsd.2,mean_nucleus.div.mean_halo.median.2,mean_nucleus.div.mean_halo.mad.2,mean_nucleus.div.mean_halo.logmean.2,mean_nucleus.div.mean_halo.logsd.2,mad_nucleus.median.3,mad_nucleus.mad.3,mad_nucleus.logmean.3,mad_nucleus.logsd.3,median_nucleus.median.3,median_nucleus.mad.3,median_nucleus.logmean.3,median_nucleus.logsd.3,mean_nucleus.median.3,mean_nucleus.mad.3,mean_nucleus.logmean.3,mean_nucleus.logsd.3,std_nucleus.median.3,std_nucleus.mad.3,std_nucleus.logmean.3,std_nucleus.logsd.3,max_nucleus.median.3,max_nucleus.mad.3,max_nucleus.logmean.3,max_nucleus.logsd.3,sum_nucleus.median.3,sum_nucleus.mad.3,sum_nucleus.logmean.3,sum_nucleus.logsd.3,length_nucleus.median.3,length_nucleus.mad.3,length_nucleus.logmean.3,length_nucleus.logsd.3,mad_halo.median.3,mad_halo.mad.3,mad_halo.logmean.3,mad_halo.logsd.3,median_halo.median.3,median_halo.mad.3,median_halo.logmean.3,median_halo.logsd.3,mean_halo.median.3,mean_halo.mad.3,mean_halo.logmean.3,mean_halo.logsd.3,std_halo.median.3,std_halo.mad.3,std_halo.logmean.3,std_halo.logsd.3,max_halo.median.3,max_halo.mad.3,max_halo.logmean.3,max_halo.logsd.3,sum_halo.median.3,sum_halo.mad.3,sum_halo.logmean.3,sum_halo.logsd.3,length_halo.median.3,length_halo.mad.3,length_halo.logmean.3,length_halo.logsd.3,median_nucleus.div.median_halo.median.3,median_nucleus.div.median_halo.mad.3,median_nucleus.div.median_halo.logmean.3,median_nucleus.div.median_halo.logsd.3,mean_nucleus.div.mean_halo.median.3,mean_nucleus.div.mean_halo.mad.3,mean_nucleus.div.mean_halo.logmean.3,mean_nucleus.div.mean_halo.logsd.3
11,C13,MALME3M,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,pSmad158,,0.584221748,274,136,46.650009,4.946573766,0.365551511,873.75,167.90445,6.792635401,0.19771871,870.305,159.060741,6.784372502,0.178570186,168.015,55.456653,5.155554062,0.356729014,1288.5,252.7833,7.180870549,0.189000365,317065,47732.307,12.66589191,0.133476794,367.5,54.1149,5.881516887,0.177017532,98.485,15.3137754,4.620272324,0.167078211,52.75,18.90315,3.978276241,0.376457242,115.435,21.430983,4.756623743,0.207457077,127.025,15.626604,4.867654128,0.145249195,510,5.9304,6.237400258,0.160642988,40808,7934.1339,10.63256882,0.22259394,360,24.4629,5.875945558,0.079629129,17.55610521,6.322529522,2.814359159,0.384799218,7.994199922,2.165208498,2.027748758,0.276347128,143.235,47.628525,4.969591447,0.400695556,584.25,155.30235,6.360630758,0.357732932,577.305,155.962107,6.348228042,0.350789238,176.53,57.806574,5.170842423,0.389787637,1060.5,269.8332,6.954158061,0.344240181,212520,52543.344,12.22973697,0.338558366,367.5,54.1149,5.881506073,0.177021208,51.538,15.5324589,3.95401259,0.35371672,102,25.2042,4.625850598,0.353299426,117.425,28.873635,4.751952907,0.341040353,69.8325,20.2130271,4.244641984,0.348968583,399,123.7971,5.995370494,0.356681092,41878,11717.7291,10.6275095,0.338362247,360,25.2042,5.875556176,0.080037023,5.718171944,1.320537611,1.73478016,0.230661097,4.967758466,1.1381411,1.596275135,0.22212675,1.8373,0.32417049,0.632709375,0.184635569,9,2.9652,2.22938914,0.335283608,9.0744,2.97876579,2.235528791,0.32695081,2.2847,0.4210584,0.859989674,0.179790323,16,4.4478,2.80014798,0.252278205,3269.5,990.3768,8.116252911,0.319214538,367.5,54.1149,5.880722445,0.176553883,2.2384,0.55982976,0.824428019,0.250292089,8,2.9652,2.057043562,0.329627581,7.6055,2.23842948,2.077736514,0.322086293,2.7539,0.66398241,1.041805231,0.253083127,16,4.4478,2.799413277,0.290283861,2712.5,766.5042,7.943340423,0.327116921,357,26.6868,5.865604995,0.081869,1.166666667,0.10237,0.172345578,0.131652862,1.150149277,0.087848752,0.157792277,0.110174539
12,C14,MALME3M,DAPI,FITC,TRITC,3,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+BMP4,Hoechst,pSmad158,,0.611742424,323,142.43,53.566338,4.979051287,0.389007695,867,172.7229,6.781627096,0.198183609,859.42,158.04516,6.772480382,0.181966461,176.7,65.60505,5.184232375,0.376524395,1305,277.2462,7.180083504,0.199644914,307590,41927.928,12.64286395,0.12452641,362,59.304,5.87038245,0.195017339,96.524,16.4583426,4.583781972,0.176190249,56.5,24.4629,4.069018981,0.412957263,114.82,25.35246,4.757419529,0.229819811,123.84,17.465028,4.826017882,0.146230109,502,78.5778,6.198251254,0.154632831,40678,10886.7318,10.62994557,0.26196262,358,26.6868,5.872525342,0.087993803,15.76719577,7.781688889,2.712608115,0.471829252,7.714640047,2.498545654,2.015060853,0.319703729,130.21,45.3275298,4.885399797,0.466356344,537.5,153.4491,6.28634442,0.422612079,529.79,146.11023,6.275448012,0.413554726,160.4,55.716108,5.087386752,0.452725788,967,284.6592,6.861665316,0.386301615,194420,60074.952,12.14582374,0.416641216,362,59.304,5.870373814,0.195016826,48.109,15.6384648,3.897394484,0.424368636,96,29.652,4.56365612,0.41231564,108.31,33.847758,4.689127777,0.403507508,65.49,22.7608752,4.180180717,0.409791679,381,137.8818,5.932135231,0.39387251,38341,13110.6318,10.56139811,0.407249755,358,26.6868,5.872269683,0.088029155,5.610294118,1.391754412,1.7226883,0.252723336,4.926510947,1.2195702,1.586320236,0.231922705,1.8161,0.3254307,0.63171768,0.188013442,8,1.4826,2.131496925,0.294974853,8.3296,2.23086822,2.140702484,0.285817381,2.2619,0.39036858,0.855065075,0.183553859,15,2.9652,2.744793868,0.22686866,2981,810.9822,8.009448588,0.304352352,362,59.304,5.868746242,0.194790638,2.1057,0.36709176,0.784001782,0.241439273,7,1.4826,1.949456113,0.289362182,7.0929,1.69846656,1.971134282,0.276604492,2.5981,0.46168164,0.999522242,0.236563671,15,2.9652,2.731649923,0.242389281,2484,625.6572,7.830968873,0.29070883,354,28.1694,5.859835038,0.090605689,1.166666667,0.09884,0.182040812,0.144702026,1.163586468,0.098695705,0.169568202,0.105129534
13,C15,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,Smad23,CTNNB1,0.642585551,338,146.08,49.185255,5.00736245,0.364390169,879,167.90445,6.811626622,0.189752914,876.03,152.863473,6.802297741,0.175129985,179.61,60.030474,5.212171452,0.354761455,1335,238.6986,7.206391317,0.194085138,315650,40549.11,12.66822795,0.122214877,363.5,52.6323,5.865928449,0.177760207,103.645,15.6955449,4.645186916,0.151374693,75,35.5824,4.32275933,0.414832499,130.68,34.084974,4.88533432,0.229303443,130.87,15.026151,4.876435302,0.133925028,511,4.4478,6.245902988,0.175914491,46200,13560.6009,10.75611882,0.264906113,359.5,22.9803,5.870786213,0.078899101,12.47058824,7.128858444,2.488867292,0.502848239,6.764382266,2.548075571,1.916963421,0.332661929,85.2125,32.735808,4.403407417,0.425316047,552.75,141.95895,6.266629679,0.380230366,541.855,132.996633,6.249546475,0.370750374,104.645,40.3689741,4.611112495,0.418799693,770,212.0118,6.608716534,0.344932423,192655,61639.095,12.11547955,0.399294003,363.5,52.6323,5.865928449,0.177760207,65.5695,20.963964,4.235973467,0.422046295,185.75,62.2692,5.227831656,0.403815756,193.585,64.003842,5.257591828,0.376511773,84.28,24.6548967,4.463485693,0.391570369,448.5,125.2797,6.102788589,0.318115763,69320.5,21370.1964,11.12833495,0.367306193,359.5,22.9803,5.870742579,0.078924257,2.787656934,1.029068147,1.038798023,0.339158293,2.667519007,0.86116901,0.991954648,0.305746888,55.9995,22.8231444,4.042354305,0.472422575,614,176.05875,6.412866268,0.432595419,620.765,184.531809,6.423403891,0.415500695,71.4225,30.9181404,4.292976835,0.481227205,885.5,326.172,6.772664118,0.406202413,219420,59259.522,12.28929579,0.398232273,363.5,52.6323,5.865888735,0.177798035,112.77,68.2477845,4.726780862,0.639168063,491,147.5187,6.178612271,0.431583833,490.105,147.637308,6.189100031,0.416678204,150.855,90.5023518,4.982736562,0.616838978,918,406.2324,6.826529588,0.449770989,173915,52728.669,12.059754,0.402749302,359.5,22.9803,5.870650681,0.079035938,1.259547483,0.148835671,0.234253996,0.163452185,1.256311773,0.175996514,0.23430386,0.169324564
14,C16,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+Wnt3A,Hoechst,Smad23,CTNNB1,0.640831758,339,155.26,48.955452,5.068665429,0.336184168,899,164.5686,6.823277718,0.191852158,891.12,152.11476,6.810521898,0.175898453,191.07,59.778432,5.271117956,0.329548267,1364,263.9028,7.224734712,0.190138316,325000,37168.782,12.69846746,0.116055289,371,57.8214,5.887944007,0.176607333,99.655,15.3360144,4.604683274,0.166988696,75,34.0998,4.326081808,0.430190039,127.52,32.795112,4.865821148,0.240868813,125.21,15.878646,4.836454905,0.1533245,506,84.5082,6.223464403,0.197218801,45598,12772.599,10.74434326,0.277330351,360,26.6868,5.878524021,0.080041257,12.38461538,6.749271933,2.497195911,0.509337024,6.963668851,2.459347571,1.94470075,0.335548672,86.243,35.4889962,4.402749684,0.473331018,531.5,174.2055,6.206301661,0.395099646,518.86,161.217924,6.186152887,0.384726567,107.17,43.1273514,4.610752016,0.463902378,743,234.2508,6.560839776,0.36403637,188340,63751.8,12.07409913,0.413479029,371,57.8214,5.887944007,0.176607333,63.388,18.9135282,4.163525096,0.402058872,165,51.1497,5.097464131,0.370787383,170.85,49.637448,5.138294314,0.349717532,80.203,22.0180926,4.391329762,0.379960336,418,115.6428,6.021036688,0.317095996,60959,17653.3182,11.01682601,0.350888267,360,26.6868,5.87853284,0.080033975,3.129411765,1.136261773,1.10883753,0.365472293,2.926927826,0.969314446,1.047858573,0.329024925,59.393,24.5133084,4.119248024,0.437250925,603,144.5535,6.404963978,0.349701699,606.09,152.870886,6.415990133,0.344522362,76.23,32.7921468,4.372194924,0.439975337,869,289.107,6.789525577,0.350209755,226880,59956.344,12.30393648,0.329748911,371,57.8214,5.887944007,0.176607333,111.36,64.0572156,4.756256784,0.596061447,459,124.5384,6.129230739,0.364208279,463.3,125.546568,6.146985309,0.348630107,146.56,81.5845128,5.013675664,0.566810979,906,324.6894,6.823824883,0.391816769,168510,47635.938,12.02552205,0.338932326,360,26.6868,5.87853284,0.080033975,1.297766749,0.184230254,0.275733239,0.192565602,1.294681527,0.183787004,0.269004824,0.171428041
15,C17,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,Smad23,CTNNB1,0.624190065,289,144.78,59.348478,5.00911059,0.37591544,886,186.8076,6.80419278,0.194810851,880.77,169.31292,6.794169362,0.175279493,179,71.31306,5.211535773,0.363781029,1347,289.107,7.201212524,0.188619957,311060,45189.648,12.65012322,0.128505931,358,59.304,5.855951742,0.187455975,104.45,15.656256,4.66260484,0.168099028,77,39.2889,4.327774841,0.452642421,134.18,36.39783,4.903114981,0.246379619,131.24,15.5673,4.894716426,0.15541701,511,4.4478,6.271646127,0.221935001,47635,13728.876,10.76882969,0.276379239,356,26.6868,5.865716178,0.082693562,11.88135593,6.573017055,2.476417939,0.524195237,6.715300974,2.210068965,1.89105438,0.336319537,116.23,48.3416556,4.680146616,0.505727936,660,213.4944,6.435217618,0.455212235,635.89,214.028136,6.414123761,0.447391529,143.26,58.310658,4.885713516,0.501150708,939,312.8286,6.794383078,0.431625099,228610,85531.194,12.27007875,0.504760809,358,59.304,5.855951742,0.187455975,75.347,22.9017222,4.321728029,0.447001869,163,54.1149,5.088183066,0.438265105,182.37,54.04077,5.19766302,0.411179097,100,29.103438,4.57440813,0.423781526,523,154.1904,6.226786124,0.372354546,65220,18175.1934,11.06330098,0.402421778,356,26.6868,5.865637534,0.082695575,4.093247588,1.516982632,1.347034552,0.393933464,3.52073604,1.234603797,1.216460741,0.345541316,57.641,25.8654396,4.111896385,0.504096344,613,168.2751,6.419492174,0.463802077,622.2,169.401876,6.433328806,0.439925264,75.038,36.449721,4.361229924,0.48949364,898,305.4156,6.795090739,0.379547777,220480,58533.048,12.28928306,0.42131383,358,59.304,5.855951742,0.187455975,118.67,71.928339,4.757003376,0.671532911,490,163.8273,6.177667131,0.496567743,502.19,165.75468,6.203109089,0.455077144,156.01,93.4038,5.019330559,0.631394581,968,421.0584,6.86198048,0.429482445,178360,56368.452,12.06875956,0.439640543,356,26.6868,5.865647462,0.082694129,1.257197697,0.168384124,0.241825042,0.160891052,1.254640647,0.162715048,0.230219717,0.170237236
16,C18,MALME3M,DAPI,FITC,TRITC,4,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+WntA,Hoechst,Smad23,CTNNB1,0.640221402,347,142.02,49.207494,4.970364002,0.370281004,837.5,165.3099,6.759002703,0.199738857,835.37,151.640328,6.745885207,0.183378215,172.8,62.476764,5.173378849,0.363316256,1264,272.7984,7.149499724,0.206979808,306650,42209.622,12.63244868,0.12468782,368,53.3736,5.88656043,0.171341998,94.656,13.8385884,4.550835657,0.141605788,74.5,37.065,4.301744038,0.438569183,123.92,32.69133,4.824684085,0.236528806,118.14,12.691056,4.777192088,0.111182062,448,4.4478,6.147552583,0.111284063,44414,13407.1518,10.70471823,0.270963527,360,23.7216,5.880032532,0.077187933,11.28767123,6.35690137,2.457258665,0.523621437,6.74753895,2.507885226,1.921201122,0.347064538,124.19,41.468322,4.769506267,0.388697187,680.5,160.8621,6.489051579,0.294566081,664.13,157.541076,6.463592113,0.288411902,152.58,50.393574,4.974042027,0.383740094,970,241.6638,6.846279785,0.294011044,240970,74115.174,12.35015554,0.332150571,368,53.3736,5.88656043,0.171341998,70.093,19.5540114,4.275561868,0.323717802,157,43.7367,5.059403928,0.304989709,172.06,45.248952,5.15854462,0.277475609,91.39,22.8868962,4.530370009,0.301189381,493,120.0906,6.197408396,0.265682781,62448,15797.103,11.03857648,0.273066914,360,23.7216,5.880032532,0.077187933,4.282352941,1.410225561,1.429647651,0.353369437,3.762841091,1.094380795,1.305047493,0.299198657,57.516,23.0410866,4.09844479,0.425121748,597.5,159.3795,6.422688977,0.304146295,603.12,158.519592,6.42969837,0.302572464,75.873,30.600864,4.346403565,0.423140142,851,260.9376,6.7776561,0.32221255,220540,56309.148,12.31626284,0.270513366,368,53.3736,5.88656043,0.171341998,112.05,58.2558018,4.711513323,0.585478827,467,143.8122,6.158216966,0.323801301,475.07,138.978924,6.165608374,0.317317433,145.85,72.929094,4.972268654,0.563164632,904,346.9284,6.821015103,0.380345435,173140,51372.09,12.04564249,0.294501181,360,23.7216,5.880032532,0.077187933,1.281690141,0.155793327,0.264472011,0.160884744,1.290143415,0.177708491,0.264089996,0.163280115
17,C19,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+ctrl,Hoechst,Smad23,NFkB,0.615678776,322,140.685,51.22383,4.988905583,0.363128267,870.5,165.68055,6.797858372,0.19569606,859.4,149.935338,6.786174745,0.177671533,173.095,61.876311,5.190989042,0.358408047,1285,262.4202,7.180828236,0.198699656,305200,40497.219,12.63518887,0.124063619,352,53.3736,5.849014007,0.16941732,103,17.9439078,4.639448578,0.172280124,79.25,44.84865,4.366655155,0.471039871,135.005,36.724002,4.904362868,0.260468814,129.05,18.369414,4.865848971,0.151989408,511,4.4478,6.22957632,0.172852091,48191.5,16281.1719,10.76714054,0.295148572,354,23.7216,5.862776432,0.075636893,11.1879529,6.983327062,2.431203217,0.56113682,6.4566631,2.59400214,1.881811877,0.366020612,78.6845,32.0938422,4.319042465,0.401291413,511.5,153.81975,6.201160742,0.308385389,503.5,146.92566,6.182776317,0.301705213,96.38,38.0694615,4.524462781,0.396092858,705.5,212.0118,6.533671127,0.300185606,173505,55300.98,12.03179176,0.326333284,352,53.3736,5.849014007,0.16941732,61.839,19.5503049,4.151436992,0.383819828,169.75,49.6671,5.161343125,0.343857648,176.04,52.513692,5.195221404,0.329724188,77.578,24.8194653,4.379896819,0.361844351,414.5,118.608,6.02649197,0.303451117,63048.5,17236.7076,11.05799777,0.314718693,354,23.7216,5.862776432,0.075636893,2.839880952,1.020561772,1.039817617,0.339342547,2.697413561,0.844614679,0.987554913,0.306233627,54.61,28.5904584,4.082098463,0.61593169,278,102.2994,5.756678052,0.560709258,294.18,107.199393,5.811092267,0.552965165,69.264,35.982702,4.322598137,0.602124496,558,227.5791,6.406376734,0.51528631,105755,37512.7452,11.66010708,0.480554291,352,53.3736,5.849014007,0.16941732,120.075,54.8865933,4.879034725,0.592903902,336,120.46125,5.901027335,0.462048266,334.105,111.750975,5.912799424,0.457201465,146.695,67.547256,5.069023524,0.575475233,656.5,243.8877,6.594653575,0.472872275,120385,40393.437,11.77557899,0.428272166,354,23.7216,5.862776432,0.075636893,0.84179396,0.201133527,-0.144349283,0.274295094,0.885049928,0.214125754,-0.101707157,0.243591973
18,C20,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,ctrl+TNFA,Hoechst,Smad23,NFkB,0.599557522,271,140.35,50.274966,4.959830987,0.358363389,836,163.086,6.747922274,0.195797285,833.51,151.417938,6.73779156,0.180485386,173.89,62.995674,5.164911602,0.352476513,1256,260.9376,7.147440544,0.201823183,308470,37065,12.64930484,0.122333626,374,56.3388,5.911511793,0.167598323,95.135,12.9386502,4.554531053,0.146043166,74,36.3237,4.281431334,0.437429852,124.52,30.600864,4.818457605,0.235977667,117.72,11.890452,4.781418089,0.119191698,448,2.9652,6.14963324,0.141903969,44363,12944.5806,10.70711707,0.271093443,362,23.7216,5.888657539,0.076038525,12.03658537,6.522043685,2.46649094,0.526602317,7.042631731,2.413261474,1.919333954,0.345847097,84.487,26.9877678,4.409472823,0.376078822,513,120.0906,6.220907784,0.260614205,502.56,112.929642,6.200848814,0.254944035,103.79,33.1242492,4.615323038,0.372918746,736,170.499,6.571062696,0.267630151,191350,51802.044,12.11236253,0.299345173,374,56.3388,5.911511793,0.167598323,58.275,14.7355614,4.109109597,0.336411803,162,44.478,5.09289686,0.293288174,164.1,44.240784,5.123454168,0.274817339,73.826,18.1055112,4.343989656,0.308468556,398,88.956,5.991885031,0.243995077,60331,16548.7812,11.01211295,0.26840305,362,23.7216,5.888657539,0.076038525,3.233918129,0.886616512,1.128010924,0.306212187,3.040714084,0.800365885,1.077394646,0.278620597,49.023,22.335369,3.990403591,0.5665142,324.5,129.7275,5.827488123,0.435631684,339.65,138.015234,5.857843716,0.434377457,62.379,28.658658,4.222441477,0.558158693,558,219.4248,6.362040593,0.442494834,126560,46672.248,11.76936014,0.374348465,374,56.3388,5.911511793,0.167598323,120.17,59.763606,4.79920518,0.549059467,337,129.7275,5.840322917,0.394384429,331.45,120.342642,5.835475597,0.389279486,143.34,67.0668936,4.985717538,0.530083537,647,226.8378,6.502670642,0.406075705,122970,41773.7376,11.7241359,0.361520485,362,23.7216,5.888657539,0.076038525,0.980324074,0.194214461,-0.012834794,0.271451532,1.019788972,0.191537483,0.022368119,0.215515158
19,C21,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+ctrl,Hoechst,Smad23,NFkB,0.642023346,330,155.32,51.327612,5.063805792,0.355639676,881.5,179.3946,6.804931089,0.203825018,873.475,159.038502,6.793649258,0.18494875,192.26,65.241813,5.268367511,0.345259134,1334.5,260.1963,7.212242908,0.188945991,330170,42283.752,12.6940953,0.119358541,374.5,55.5975,5.900444644,0.17756119,94.1825,12.6406476,4.5561186,0.157309686,65.5,27.4281,4.19002495,0.378384965,118.295,25.938087,4.780186747,0.214594522,118.715,13.595442,4.799087465,0.146063243,449,8.8956,6.202733726,0.213804287,42102,10541.286,10.66474203,0.250288729,362.5,24.4629,5.88455642,0.077559541,14.078232,7.127636458,2.614906139,0.465146346,7.618393356,2.410837786,2.01346251,0.319514236,124.485,41.6810751,4.76798122,0.397885742,647,177.54135,6.432628161,0.364601431,631.83,171.848166,6.409634519,0.346378572,151.37,52.891755,4.972930682,0.394163319,928,275.0223,6.815458965,0.323574979,238430,80490.354,12.31008244,0.427263822,374.5,55.5975,5.900444644,0.17756119,65.58,16.7934102,4.210801682,0.326009957,142.5,38.5476,4.97471731,0.295637086,157.365,38.47347,5.069142448,0.267344999,86.3865,22.5407091,4.472836866,0.305221576,483,126.021,6.149002203,0.267063935,57620,14724.4419,10.9536338,0.275876744,362.5,24.4629,5.884491713,0.077765315,4.505083701,1.656382586,1.457910851,0.412687534,3.949924692,1.19282517,1.340492071,0.359883232,52.717,25.3947141,4.064099497,0.565372468,288.25,105.63525,5.725105473,0.463689519,297.305,109.393641,5.779934145,0.448294117,67.9525,33.2280312,4.307650927,0.555317073,551,216.4596,6.386182298,0.436215359,113065,39537.2355,11.68038148,0.406436231,374.5,55.5975,5.900444644,0.17756119,124.21,64.3337205,4.895148778,0.544198509,345,101.18745,5.859640531,0.369650679,346.485,101.002125,5.867405504,0.362303562,150.27,72.046947,5.077616409,0.521313317,671.5,235.7334,6.569913589,0.397847656,126015,36071.658,11.75195507,0.345707745,362.5,24.4629,5.88454835,0.07755498,0.841254216,0.214140864,-0.134535058,0.333362372,0.886166588,0.215671233,-0.087471359,0.261918456
20,C22,MALME3M,DAPI,FITC,TRITC,5,RPMI+5%FBS,RPMI+5%FBS,1,120,TGFB3+TNFA,Hoechst,Smad23,NFkB,0.588377724,243,156.02,61.661334,5.074041207,0.423935461,888,206.0814,6.814281659,0.228389119,878.72,175.376754,6.799260189,0.204007011,190.25,75.09369,5.273018246,0.408430665,1338,300.9678,7.204908456,0.216982769,299150,42313.404,12.62452381,0.13383439,356,66.717,5.825260084,0.208300021,98.055,15.952776,4.590473092,0.157565743,76.5,33.3585,4.342576536,0.436213421,128.05,30.333996,4.86287689,0.243969277,121.71,16.026906,4.814049521,0.137578491,449,11.8608,6.181849945,0.156349345,45020,13684.398,10.71598918,0.279396966,354,32.6172,5.85311322,0.092842078,11.76506024,6.634545687,2.471705122,0.541048067,6.949747049,2.654813108,1.936383299,0.363661092,114.96,52.3016802,4.607551972,0.766752214,657,211.2705,6.296749544,0.842734729,647.48,212.501058,6.279525745,0.824556213,142.58,64.092798,4.813959112,0.760605613,952,321.7242,6.691209047,0.746552377,233340,100179.282,12.10475341,0.924214416,356,66.717,5.825223985,0.208368904,75.716,24.9358494,4.253360884,0.661414201,155,51.891,4.917014337,0.740666243,175.68,53.759076,5.056415437,0.681853202,97.358,30.852906,4.494777103,0.634403618,516,152.7078,6.119399173,0.594649326,63021,19273.8,10.90869611,0.719629047,353,34.0998,5.852280223,0.094446507,4.149193548,1.493928601,1.379735208,0.408697792,3.637490143,1.166679978,1.223110308,0.402473437,60.217,34.9863948,4.106310129,0.760084206,364,169.0164,5.87477451,0.848950191,381.25,189.580062,5.914443763,0.824921718,77.072,43.7114958,4.340482743,0.74094961,662,338.0328,6.458869433,0.696272771,142550,67148.4366,11.73967059,0.855408299,356,66.717,5.825223826,0.208369975,141.33,70.9661316,4.899134436,0.847487767,365,174.9468,5.75549542,0.904895156,368.76,164.627904,5.822295162,0.815235648,172.85,90.334818,5.087415934,0.810900235,759,367.6848,6.581962933,0.692172717,131890,58602.7302,11.67411494,0.838037251,354,32.6172,5.851819496,0.095414272,1.05,0.281882866,0.11927909,0.378144555,1.062460897,0.281019869,0.092148601,0.323502019
